"",,,,,,,,,,,,,,,,,,
"6185 - Sinhagad Institute of Technology, Lonavala",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
618524610,Information Technology,60,51,0,9,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,5,3,1,2,1,1,0,1,0,1,0,1,0,5,2,34,
OHU,4,1,1,1,1,0,0,0,0,0,1,0,0,0,2,1,12,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 618524611T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6185 - Sinhagad Institute of Technology, Lonavala",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
618529310,Electrical Engineering,60,51,0,9,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,4,4,1,1,1,1,0,1,0,1,0,1,0,5,2,33,
OHU,4,1,1,1,1,0,1,0,0,0,1,0,0,0,2,1,13,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6185 - Sinhagad Institute of Technology, Lonavala",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:90,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
618537210,Electronics and Telecommunication Engg,90,76,0,14,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,17,7,4,2,3,1,1,1,1,0,1,1,1,0,7,3,50,
OHU,6,3,2,1,1,1,1,0,1,0,1,0,0,0,3,1,21,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 9,Tution Fee Waiver Scheme Choice Code: 618537211T,Seats: 5,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6185 - Sinhagad Institute of Technology, Lonavala",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:210,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
618561210,Mechanical Engineering,210,178,0,32,0,2,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,39,17,11,5,6,2,3,1,2,1,3,1,2,1,16,7,117,
OHU,15,6,4,2,3,1,1,0,1,0,1,1,1,0,6,3,45,
PWD,5,1,0,0,0,0,0,1,7,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,5,1,0,0,0,0,0,1,7,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 21,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"6187 - Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",,,,,
Un-Aided  CAP Seats:120,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,Institute,Orphan
"",,,,Seats,
618719110 Civil Engineering 120 102 0,,18,,0,1
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L,G,L,G,L,G + L
HU 22 10 6 3 4 1 1 1 1 1 2 1,1,0,9,4,67
OHU 8 4 3 1 1 1 1 0 1 0 1 0,1,0,4,2,28
PWD 3 0 0 0 0 0,,0,,0,3
PWD Common Reserved Seats : 2,,,,,
DEF 3 0 0 0 0 0,,0,,0,3
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code:,,,,,Seats: 0
"6187 - Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",,,,,
Un-Aided  CAP Seats:144,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
618724510 Computer Engineering 180 117 0,,27,,36,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 27 11 8 3 4 2 1 1 1 1 2 1 1,,0,10,4,77
OHU 10 4 3 1 2 1 1 0 1 0 1 0 1,,0,4,2,31
PWD 3 0 0 0 0 0,0,,,1,4
PWD Common Reserved Seats : 2,,,,,
DEF 3 0 0 0 0 0,0,,,1,4
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 618724511T,,,,,Seats: 9
"6187 - Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",,,,,
Un-Aided  CAP Seats:48,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
618724610 Information Technology 60 39 0,,9,,12,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 8 4 3 1 1 1 1 0 1 0 1 0 1,,0,4,1,27
OHU 4 1 1 0 1 0 0 0 0 0 1 0 0,,0,1,1,10
PWD 1 0 0 0 0 0,0,,,0,1
PWD Common Reserved Seats : 1,,,,,
DEF 1 0 0 0 0 0,0,,,0,1
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 618724611T,,,,,Seats: 3
"6187 - Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",,,,,
Un-Aided  CAP Seats:90,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
618737210 Electronics and Telecommunication Engg 90 76 0,,14,,0,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 17 7 4 2 3 1 1 1 1 0 1 1 1,,0,7,3,50
OHU 6 3 2 1 1 1 1 0 1 0 1 0 0,,0,3,1,21
PWD 2 0 0 0 0 0,0,,,0,2
PWD Common Reserved Seats : 2,,,,,
DEF 2 0 0 0 0 0,0,,,0,2
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 9 Tution Fee Waiver Scheme Choice Code: 618737211T,,,,,Seats: 5
"6187 - Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",,,,,
Un-Aided  CAP Seats:150,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,Institute,Orphan
"",,,,Seats,
618761210 Mechanical Engineering 150 127 0,,23,,0,1
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L,G,L,G,L,G + L
HU 29 12 8 4 4 2 2 1 1 1 2 1,1,1,11,5,85
OHU 11 5 4 1 1 1 1 0 1 0 1 0,1,0,4,2,33
PWD 3 0 0 0 0 0,,0,,1,4
PWD Common Reserved Seats : 2,,,,,
DEF 3 0 0 0 0 0,,0,,1,4
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 15 Tution Fee Waiver Scheme Choice Code:,,,,,Seats: 0
"",,,,,,,,,,,,,,,,,,
"6203 - Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
620319110,Civil Engineering,60,51,0,9,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,4,3,1,2,1,1,0,1,0,1,0,1,0,5,2,33,
OHU,4,1,1,1,1,0,0,0,1,0,1,0,0,0,2,1,13,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6203 - Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:96,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
620324510,Computer Engineering,120,78,0,18,24,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,18,7,6,2,3,1,1,1,1,0,1,1,1,0,7,3,53,
OHU,6,3,2,1,1,0,1,0,1,0,1,0,0,0,3,1,20,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 620324511T,Seats: 6,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6203 - Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
620361210,Mechanical Engineering,60,51,0,9,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,5,3,1,2,1,1,0,1,0,1,0,1,0,5,2,34,
OHU,4,1,1,1,1,0,1,0,0,0,0,0,0,0,2,1,12,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6203 - Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:27,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
620362410,Mechatronics Engineering,30,22,0,5,3,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,5,2,1,1,1,0,1,0,0,0,1,0,1,0,2,1,16,
OHU,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 620362411T,Seats: 2,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6203 - Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:24,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
620399510,Artificial Intelligence and Data Science,30,19,0,5,6,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,4,1,1,0,1,0,0,0,1,0,1,0,0,0,2,1,12,
OHU,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 620399511T,Seats: 2,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6206 - Pune District Education  Association's College of Engineering, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:120,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
620624510,Computer Engineering,150,97,0,23,30,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,22,9,6,3,4,1,1,1,1,0,1,1,1,0,9,4,64,
OHU,8,3,3,1,1,1,1,0,1,0,1,0,1,0,4,1,26,
PWD,3,0,0,0,0,0,0,0,3,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,0,3,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 15,Tution Fee Waiver Scheme Choice Code: 620624511T,Seats: 8,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6206 - Pune District Education  Association's College of Engineering, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
620624610,Information Technology,60,51,0,9,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,4,4,1,1,1,1,0,1,0,1,0,1,0,5,2,33,
OHU,4,1,1,1,1,0,1,0,0,0,1,0,0,0,2,1,13,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 620624611T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6206 - Pune District Education  Association's College of Engineering, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:30,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
620637210,Electronics and Telecommunication Engg,30,25,0,5,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,6,2,1,1,1,0,0,0,1,0,1,0,0,0,3,1,17,
OHU,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 620637211T,Seats: 2,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6206 - Pune District Education  Association's College of Engineering, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
620661210,Mechanical Engineering,60,51,0,9,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,4,3,1,2,1,1,0,1,0,1,0,1,0,5,2,33,
OHU,4,1,1,1,1,0,1,0,0,0,1,0,0,0,2,1,13,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"6207 - Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil  Institute of Technology, Pimpri, Pune",,,,,
Un-Aided  CAP Seats:120,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,Institute,Orphan
"",,,,Seats,
620719110 Civil Engineering 120 102 0,,18,,0,1
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L,G,L,G,L,G + L
HU 22 10 7 3 4 1 1 1 1 0 2 1,1,0,9,4,67
OHU 8 4 3 1 1 1 1 0 1 0 1 0,1,0,4,2,28
PWD 3 0 0 0 0 0,,0,,0,3
PWD Common Reserved Seats : 2,,,,,
DEF 3 0 0 0 0 0,,0,,0,3
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code:,,,,,Seats: 0
"6207 - Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil  Institute of Technology, Pimpri, Pune",,,,,
Un-Aided  CAP Seats:192,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
620724510 Computer Engineering 240 156 0,,36,,48,2
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 34 15 9 4 6 2 3 1 2 1 3 1 1,,1,14,6,103
OHU 13 6 4 1 2 1 1 0 1 0 1 0 1,,0,6,2,39
PWD 4 1 0 0 0 0,0,,,1,6
PWD Common Reserved Seats : 2,,,,,
DEF 4 1 0 0 0 0,0,,,1,6
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 24 Tution Fee Waiver Scheme Choice Code: 620724511T,,,,,Seats: 12
"6207 - Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil  Institute of Technology, Pimpri, Pune",,,,,
Un-Aided  CAP Seats:48,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
620724610 Information Technology 60 39 0,,9,,12,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 9 4 3 1 1 0 1 0 1 0 1 0 1,,0,4,1,27
OHU 4 1 1 0 1 0 0 0 0 0 1 0 0,,0,1,1,10
PWD 1 0 0 0 0 0,0,,,0,1
PWD Common Reserved Seats : 1,,,,,
DEF 1 0 0 0 0 0,0,,,0,1
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 620724611T,,,,,Seats: 3
"6207 - Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil  Institute of Technology, Pimpri, Pune",,,,,
Un-Aided  CAP Seats:60,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
620729310 Electrical Engineering 60 51 0,,9,,0,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 11 4 4 1 2 1 1 0 1 0 1 0 1,,0,5,2,34
OHU 4 1 1 1 1 0 0 0 1 0 0 0 0,,0,2,1,12
PWD 2 0 0 0 0 0,0,,,0,2
PWD Common Reserved Seats : 1,,,,,
DEF 2 0 0 0 0 0,0,,,0,2
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 620729311T,,,,,Seats: 3
"6207 - Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil  Institute of Technology, Pimpri, Pune",,,,,
Un-Aided  CAP Seats:144,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
620737210 Electronics and Telecommunication Engg 180 117 0,,27,,36,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 27 11 8 3 4 2 1 1 1 1 2 1 1,,1,10,4,78
OHU 10 4 3 1 1 1 1 0 1 0 1 0 1,,0,4,2,30
PWD 3 0 0 0 0 0,0,,,1,4
PWD Common Reserved Seats : 2,,,,,
DEF 3 0 0 0 0 0,0,,,1,4
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 620737211T,,,,,Seats: 9
"6207 - Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil  Institute of Technology, Pimpri, Pune",,,,,
Un-Aided  CAP Seats:30,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
620746610 Instrumentation Engineering 30 25 0,,5,,0,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 5 2 1 1 1 0 1 0 1 0 1 0 0,,0,3,1,17
OHU 2 1 1 0 1 0 0 0 0 0 0 0 0,,0,1,0,6
PWD 1 0 0 0 0 0,0,,,0,1
PWD Common Reserved Seats : 0,,,,,
DEF 1 0 0 0 0 0,0,,,0,1
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 3 Tution Fee Waiver Scheme Choice Code: 620746611T,,,,,Seats: 2
"6207 - Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil  Institute of Technology, Pimpri, Pune",,,,,
Un-Aided  CAP Seats:180,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
620761210 Mechanical Engineering 180 153 0,,27,,0,2
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 34 15 9 4 6 2 2 1 2 1 3 1 1,,1,13,6,101
OHU 13 5 4 1 2 1 1 0 1 0 1 0 1,,0,6,2,38
PWD 4 1 0 0 0 0,0,,,1,6
PWD Common Reserved Seats : 2,,,,,
DEF 4 1 0 0 0 0,0,,,1,6
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 620761211T,,,,,Seats: 9
"6207 - Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil  Institute of Technology, Pimpri, Pune",,,,,
Un-Aided  CAP Seats:60,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
620791610 Automation and Robotics 60 51 0,,9,,0,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 11 4 4 1 1 1 1 0 1 0 1 0 1,,0,5,2,33
OHU 4 1 1 1 1 0 1 0 0 0 1 0 0,,0,2,1,13
PWD 2 0 0 0 0 0,0,,,0,2
PWD Common Reserved Seats : 1,,,,,
DEF 2 0 0 0 0 0,0,,,0,2
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 620791611T,,,,,Seats: 3
"6207 - Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil  Institute of Technology, Pimpri, Pune",,,,,
Un-Aided  CAP Seats:144,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
620799510 Artificial Intelligence and Data Science 180 117 0,,27,,36,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 27 11 8 3 4 2 1 1 1 1 2 1 1,,1,10,4,78
OHU 10 4 3 1 1 1 1 0 1 0 1 0 1,,0,4,2,30
PWD 3 0 0 0 0 0,0,,,1,4
PWD Common Reserved Seats : 2,,,,,
DEF 3 0 0 0 0 0,0,,,1,4
DEF Common Reserved Seats : 2,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 620799511T,,,,,Seats: 9
"",,,,,,,,,,,,,,,,,,
"6271 - Pune Institute of Computer Technology, Dhankavdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:192,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627124510,Computer Engineering,240,156,0,36,48,2,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,34,15,9,4,6,2,3,1,2,1,3,1,1,1,13,6,102,
OHU,13,6,4,1,2,1,1,0,1,0,1,1,1,0,6,2,40,
PWD,4,1,0,0,0,0,0,1,6,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,4,1,0,0,0,0,0,1,6,,,,,,,,,
